Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop booklyn ny,M & N Repair & Body Shop,4.7,252,,Auto body shop,2715 Stillwell Ave,40.581184,-73.982015,Open,Closes 6 PM,http://www.mnautogroupny.com/,2024-03-04 15:07:12,(718) 372-8307," 
""The best repair body shop in New York.""
 
BOOK ONLINE",https://www.google.com/maps/place/M+%26+N+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c2444b44ab06d5:0x8755c4e9b7510a5f!8m2!3d40.581184!4d-73.982015!16s%2Fg%2F1262s7z96!19sChIJ1QarREtEwokRXwpRt-nEVYc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Clinton Auto Collision Inc.,4.6,150,,Auto body shop,37 Clinton Ave,40.6966717,-73.9693662,Open,Closes 5:45 PM,,2024-03-04 15:07:13,(718) 855-5553," 
""They are really good with repairs and body work..""",https://www.google.com/maps/place/Clinton+Auto+Collision+Inc./data=!4m7!3m6!1s0x89c25bc64967906b:0xe5ffd525f3f33aec!8m2!3d40.6966717!4d-73.9693662!16s%2Fg%2F12647d41l!19sChIJa5BnScZbwokR7Drz8yXV_-U?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,New York Collision Shop Inc,4.5,11,,Auto body shop,1230 Utica Ave,40.642662,-73.929773,Open,Closes 6 PM,,2024-03-04 15:07:15,(347) 318-8858,,https://www.google.com/maps/place/New+York+Collision+Shop+Inc/data=!4m7!3m6!1s0x89c25ca41ecfb705:0x12fb3912aaad956d!8m2!3d40.642662!4d-73.929773!16s%2Fg%2F1td2vtr3!19sChIJBbfPHqRcwokRbZWtqhI5-xI?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,De-Ko Auto Body,4.3,36,,Auto repair shop,1114 36th St,40.6441604,-73.988063,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:07:16,(718) 854-3480," 
""great price good work real old time Brooklyn people.""",https://www.google.com/maps/place/De-Ko+Auto+Body/data=!4m7!3m6!1s0x89c25ad6da3aec7d:0xf578ec2127aad07b!8m2!3d40.6441604!4d-73.988063!16s%2Fg%2F1td5y1x3!19sChIJfew62tZawokRe9CqJyHsePU?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Perfect Collision,4.7,162,,Auto body shop,1555 60th St,40.6255377,-73.9928174,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:07:17,(718) 337-2000," 
""Fast service, perfect body work, and honest.""",https://www.google.com/maps/place/Perfect+Collision/data=!4m7!3m6!1s0x89c245251db8fc53:0x4f16fcf0367014f5!8m2!3d40.6255377!4d-73.9928174!16s%2Fg%2F1tdj53c0!19sChIJU_y4HSVFwokR9RRwNvD8Fk8?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Best Quality Collision,4.8,60,,Auto body shop,2507 McDonald Ave,40.5909947,-73.9738712,Open,Closes 6 PM,,2024-03-04 15:07:19,(718) 376-3150," 
""Best Auto body shop in Brooklyn.""",https://www.google.com/maps/place/Best+Quality+Collision/data=!4m7!3m6!1s0x89c244572efb07fd:0x94f30096af4f9b21!8m2!3d40.5909947!4d-73.9738712!16s%2Fg%2F1vgx1nvh!19sChIJ_Qf7LldEwokRIZtPr5YA85Q?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,JC Auto Collision Inc.,4.9,37,,Auto body shop,428 Weirfield St,40.6961685,-73.9057885,Open,Closes 6 PM,https://jc-auto-collision-inc.business.site/,2024-03-04 15:07:20,(347) 351-9507," 
""Repair quote was the cheapest I found and the work was done ...""",https://www.google.com/maps/place/JC+Auto+Collision+Inc./data=!4m7!3m6!1s0x89c25c2497407be5:0xdb39c4149ddcbe43!8m2!3d40.6961685!4d-73.9057885!16s%2Fg%2F11f3zfpn73!19sChIJ5XtAlyRcwokRQ77cnRTEOds?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Diamond Auto Body,5.0,21,,Auto body shop,1396 Utica Ave,40.6385494,-73.9292449,Closes soon,5 PMOpens 8 AM Tue,http://diamondautobodybk.com/,2024-03-04 15:07:21,(718) 629-6400," 
""BY FAR the best body shop in brooklyn!""",https://www.google.com/maps/place/Diamond+Auto+Body/data=!4m7!3m6!1s0x89c25d5c09da1b97:0x9a94938d14869903!8m2!3d40.6385494!4d-73.9292449!16s%2Fg%2F11sctsxvtc!19sChIJlxvaCVxdwokRA5mGFI2TlJo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,New City Link Auto Body & Repair,3.9,57,,Auto repair shop,783 McDonald Ave,40.6349368,-73.9776084,Open,Closes 7 PMReopens 9 PM,,2024-03-04 15:07:22,(718) 686-6700," 
""Body work is excellent!""",https://www.google.com/maps/place/New+City+Link+Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c25b300bb9df2b:0x9f4e3aa2e9ebdcd0!8m2!3d40.6349368!4d-73.9776084!16s%2Fg%2F11gcz3j5pj!19sChIJK9-5CzBbwokR0Nzr6aI6Tp8?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,New City Link Auto Body & Repair,3.9,57,,Auto repair shop,783 McDonald Ave,40.6349368,-73.9776084,Open,Closes 7 PMReopens 9 PM,,2024-03-04 15:07:25,(718) 686-6700," 
""Body work is excellent!""",https://www.google.com/maps/place/New+City+Link+Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c25b300bb9df2b:0x9f4e3aa2e9ebdcd0!8m2!3d40.6349368!4d-73.9776084!16s%2Fg%2F11gcz3j5pj!19sChIJK9-5CzBbwokR0Nzr6aI6Tp8?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,1811 Auto Repair & Body Shop,4.2,53,,Auto repair shop,278 Van Brunt St,40.6799831,-74.0101868,Closes soon,5 PMOpens 7 AM Tue,http://www.1811auto.com/,2024-03-04 15:07:26,(718) 855-7700," 
""By far the best place for repairs.""",https://www.google.com/maps/place/1811+Auto+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c25a61d827e9eb:0x44834fb9319c224c!8m2!3d40.6799831!4d-74.0101868!16s%2Fg%2F1vtqx06m!19sChIJ6-kn2GFawokRTCKcMblPg0Q?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,K & W Chung Auto Collision,4.8,24,,Auto body shop,301 Rockaway Ave,40.672864,-73.910983,Closes soon,5 PMOpens 7 AM Tue,,2024-03-04 15:07:27,(718) 342-0720," 
""The owner is an expert at body work .. his work is unmatched .""",https://www.google.com/maps/place/K+%26+W+Chung+Auto+Collision/data=!4m7!3m6!1s0x89c25c5d9f2c0db9:0xa6a35fb723698c1!8m2!3d40.672864!4d-73.910983!16s%2Fg%2F1xcbqjvm!19sChIJuQ0sn11cwokRwZg2cvs1ago?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Noor H Auto Repair & Body Shop,4.6,66,,Auto repair shop,2020 Eastern Pkwy,40.6801767,-73.9048713,Open,Closes 6 PM,,2024-03-04 15:07:28,(718) 455-7500," 
""Definitely recommending them if you need Auto Repair/Body done.""",https://www.google.com/maps/place/Noor+H+Auto+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c25c46a1653dfb:0x771cf0cb318d6b90!8m2!3d40.6801767!4d-73.9048713!16s%2Fg%2F1tk70f6m!19sChIJ-z1loUZcwokRkGuNMcvwHHc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,J&V AUTOBODY,4.9,9,,Auto body shop,1563 E New York Ave,40.6726779,-73.9103161,Open,Closes 6 PM,,2024-03-04 15:07:29,(718) 200-2171," 
""... less then the other place I went to and his work was phenomenal.""",https://www.google.com/maps/place/J%26V+AUTOBODY/data=!4m7!3m6!1s0x89c25c5da5828153:0x9ce9b55606390069!8m2!3d40.6726779!4d-73.9103161!16s%2Fg%2F11fy4lqq_1!19sChIJU4GCpV1cwokRaQA5Bla16Zw?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,High Quality Auto Repair & Body Shop,4.4,68,,Auto repair shop,995 Remsen Ave,40.644476,-73.910294,Open,Closes 6 PM,https://high-quality-auto-repair-body-shop.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 15:07:30,(718) 684-6288," 
""I highly recommend High Quality Auto Repair 💯""",https://www.google.com/maps/place/High+Quality+Auto+Repair+%26+Body+Shop/data=!4m7!3m6!1s0x89c25d04d090c477:0x1a4f4c92b5849447!8m2!3d40.644476!4d-73.910294!16s%2Fg%2F11h3mv1xkj!19sChIJd8SQ0ARdwokRR5SEtZJMTxo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,King's Touch Auto Collision Repair,4.5,13,,Auto body shop,4909 Farragut Rd,40.637672,-73.929475,Closes soon,5 PMOpens 8 AM Tue,https://www.facebook.com/kingstouchauto/,2024-03-04 15:07:31,(718) 629-5464," 
""If you want your car repaired correctly this is the place.""",https://www.google.com/maps/place/King%27s+Touch+Auto+Collision+Repair/data=!4m7!3m6!1s0x89c25caf48eda537:0x567e0ea6040797b1!8m2!3d40.637672!4d-73.929475!16s%2Fg%2F11cn6clm9m!19sChIJN6XtSK9cwokRsZcHBKYOflY?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Victor Auto Collision Inc.,3.7,46,,Auto body shop,1765 84th St,40.609256,-74.001634,Open,Closes 6:30 PM,,2024-03-04 15:07:33,(718) 837-8877," 
""They have amazing body work at this shop.""",https://www.google.com/maps/place/Victor+Auto+Collision+Inc./data=!4m7!3m6!1s0x89c245c50cc3714d:0x2bc42946e0f595e0!8m2!3d40.609256!4d-74.001634!16s%2Fg%2F11hzkpqgy1!19sChIJTXHDDMVFwokR4JX14EYpxCs?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Kings Body Works Inc,4.8,41,,Auto body shop,872 62nd St,40.6332332,-74.0091048,Open,Closes 6:30 PM,,2024-03-04 15:07:34,(718) 680-8218," 
""This shop also has a paint booth which is a major factor for doing ...""",https://www.google.com/maps/place/Kings+Body+Works+Inc/data=!4m7!3m6!1s0x89c24549a917d9f5:0x17289e2a24ed0eed!8m2!3d40.6332332!4d-74.0091048!16s%2Fg%2F12631qptn!19sChIJ9dkXqUlFwokR7Q7tJCqeKBc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Carlos Auto Body Shop,4.7,31,,Auto body shop,2727 Fulton St,40.6777822,-73.894016,Closes soon,5 PMOpens 9 AM Tue,,2024-03-04 15:07:35,(718) 348-8458," 
""I use him for all my auto body work.""",https://www.google.com/maps/place/Carlos+Auto+Body+Shop/data=!4m7!3m6!1s0x89c25c4c0f52ed7b:0xd96267d2f2f237fb!8m2!3d40.6777822!4d-73.894016!16s%2Fg%2F1tlbkhc3!19sChIJe-1SD0xcwokR-zfy8tJnYtk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,CARSTAR Brooklyn Auto Solutions,5.0,46,,Auto body shop,10019 Glenwood Rd,40.6470745,-73.8996416,Closes soon,5 PMOpens 8 AM Tue,https://www.carstar.com/locations/ny/brooklyn-15682/,2024-03-04 15:07:36,(347) 802-2541," 
""My car was looked at Buy one of the techs mechanics I was told the ...""
 
BOOK ONLINE",https://www.google.com/maps/place/CARSTAR+Brooklyn+Auto+Solutions/data=!4m7!3m6!1s0x89c25d087ab87dcd:0x303156e24bc236f7!8m2!3d40.6470745!4d-73.8996416!16s%2Fg%2F11rv5y_jvj!19sChIJzX24eghdwokR9zbCS-JWMTA?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Auto Progress Inc. Auto Body Shop/Repair,4.6,10,,Auto body shop,1450 62nd St,40.625405,-73.996356,Closes soon,5 PMOpens 8 AM Tue,https://autoprogress.wordpress.com/,2024-03-04 15:07:37,(718) 837-2937,,https://www.google.com/maps/place/Auto+Progress+Inc.+Auto+Body+Shop%2FRepair/data=!4m7!3m6!1s0x89c2453b18464f4d:0x976f09c64b728f33!8m2!3d40.625405!4d-73.996356!16s%2Fg%2F1tdy0sy3!19sChIJTU9GGDtFwokRM49yS8YJb5c?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Well Done Auto Collision,4.7,16,,Auto repair shop,2313 E 19th St,40.5942001,-73.9513077,Closes soon,5 PMOpens 9 AM Tue,,2024-03-04 15:07:39,(718) 332-9124,,https://www.google.com/maps/place/Well+Done+Auto+Collision/data=!4m7!3m6!1s0x89c24489afc5234d:0x63184a98a79d0192!8m2!3d40.5942001!4d-73.9513077!16s%2Fg%2F1tt0s0m9!19sChIJTSPFr4lEwokRkgGdp5hKGGM?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Mason E & M Auto Body,4.2,21,,Auto body shop,2541 Tilden Ave,40.6469562,-73.952869,Open,Closes 5:30 PM,,2024-03-04 15:07:40,(347) 295-2080," 
""In the Wild West auto body repair, Mason is a very honest and ...""",https://www.google.com/maps/place/Mason+E+%26+M+Auto+Body/data=!4m7!3m6!1s0x89c25b721f5ee0ad:0xda101cc4e9965d0f!8m2!3d40.6469562!4d-73.952869!16s%2Fg%2F11fr3mp10l!19sChIJreBeH3JbwokRD12W6cQcENo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Marboro Auto Bodyshop Inc,1.9,14,,Auto body shop,820 62nd St,40.633808,-74.01031,Open,Closes 5:30 PM,,2024-03-04 15:07:41,," 
""I watched the repairman repair my car all the way.""",https://www.google.com/maps/place/Marboro+Auto+Bodyshop+Inc/data=!4m7!3m6!1s0x89c2454912267adf:0x3bada9a6922bfe79!8m2!3d40.633808!4d-74.01031!16s%2Fg%2F12639m_9z!19sChIJ33omEklFwokRef4rkqaprTs?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Downtown Ronnie Auto,4.9,226,,Auto body shop,4001 2nd Ave,40.654336,-74.011027,Closes soon,5 PMOpens 8 AM Tue,https://ronnieauto.com/,2024-03-04 15:07:43,(718) 369-7496," 
""The best body shop in Brooklyn, quality on the top and prices so good!""",https://www.google.com/maps/place/Downtown+Ronnie+Auto/data=!4m7!3m6!1s0x89c25ab94736c43f:0x3a608c418be12d5e!8m2!3d40.654336!4d-74.011027!16s%2Fg%2F1trpm3f9!19sChIJP8Q2R7lawokRXi3hi0GMYDo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,AUTO BODY COLLISION EXPERT,4.1,18,,Auto body shop,148 57th St,40.6456615,-74.0219955,Open,Closes 8 PM,,2024-03-04 15:07:44,(347) 889-7259,,https://www.google.com/maps/place/AUTO+BODY+COLLISION+EXPERT/data=!4m7!3m6!1s0x89c25b87e6d21695:0xd381486f2ddd3031!8m2!3d40.6456615!4d-74.0219955!16s%2Fg%2F11fmd_z39t!19sChIJlRbS5odbwokRMTDdLW9IgdM?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,S C Auto Collision Inc,5.0,8,,Auto repair shop,312 Barbey St,40.6752206,-73.8883909,Open,Closes 6 PM,https://s-c-auto-collision-inc.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 15:07:45,(347) 295-3322,,https://www.google.com/maps/place/S+C+Auto+Collision+Inc/data=!4m7!3m6!1s0x89c25db32f51f689:0x6c77732e5dbd6fd0!8m2!3d40.6752206!4d-73.8883909!16s%2Fg%2F11f8kql6l9!19sChIJifZRL7NdwokR0G-9XS5zd2w?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,3rd Ave Auto Repair & Body Shop Inc.,4.6,28,,Auto repair shop,538 3rd Ave,40.6690317,-73.9935167,Open,Closes 6 PM,https://3rd-ave-auto-repair-body-shop-inc.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 15:07:46,(718) 369-2500," 
""I would suggest the Best auto shop in Brooklyn.""",https://www.google.com/maps/place/3rd+Ave+Auto+Repair+%26+Body+Shop+Inc./data=!4m7!3m6!1s0x89c25b594baaf0cd:0x47c9f4bb430bd4f6!8m2!3d40.6690317!4d-73.9935167!16s%2Fg%2F11mts9l7g2!19sChIJzfCqS1lbwokR9tQLQ7v0yUc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Hi-Tech Auto Repair And Body Work,3.3,31,,Auto repair shop,616 Coney Island Ave,40.6422946,-73.9701927,Open,Closes 3 AM,,2024-03-04 15:07:47,(718) 436-0005," 
""... seatbelt and got the best price ( I felt) I could've gotten in Brooklyn.""",https://www.google.com/maps/place/Hi-Tech+Auto+Repair+And+Body+Work/data=!4m7!3m6!1s0x89c25bed7086593d:0x97557c2f9bc19e44!8m2!3d40.6422946!4d-73.9701927!16s%2Fg%2F11q3mv2tp9!19sChIJPVmGcO1bwokRRJ7Bmy98VZc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,B&B Auto Collision & Repair Inc.,5.0,3,,Auto repair shop,1039 39th St,40.6442558,-73.9916025,Open,Closes 6 PM,,2024-03-04 15:07:50,(718) 576-6192,,https://www.google.com/maps/place/B%26B+Auto+Collision+%26+Repair+Inc./data=!4m7!3m6!1s0x89c25ad1a0d08c15:0x9246d06205e5a282!8m2!3d40.6442558!4d-73.9916025!16s%2Fg%2F1tflytfm!19sChIJFYzQoNFawokRgqLlBWLQRpI?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Jose Ordonez Auto Repair And Body Shop,4.3,75,,Auto repair shop,314 Junius St,40.667137,-73.9024623,Open,Closes 6 PM,https://jose-ordonez-auto-repair-and-body-shop.business.site/?m=true#details,2024-03-04 15:07:51,(646) 750-9555," 
""They did excellent body work paining on my car rear bumper.""",https://www.google.com/maps/place/Jose+Ordonez+Auto+Repair+And+Body+Shop/data=!4m7!3m6!1s0x89c25e1204b7488d:0x1a26f497261b4280!8m2!3d40.667137!4d-73.9024623!16s%2Fg%2F11b631pvxp!19sChIJjUi3BBJewokRgEIbJpf0Jho?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,New York Auto,4.6,18,,Auto body shop,293 Nevins St,40.6793697,-73.9869744,Open,Closes 6 PM,,2024-03-04 15:07:52,(718) 643-9000," 
""Hands down, the BEST auto body shop in Brooklyn.""",https://www.google.com/maps/place/New+York+Auto/data=!4m7!3m6!1s0x89c25a544bde44bb:0x8b00e3b9be9ff646!8m2!3d40.6793697!4d-73.9869744!16s%2Fg%2F1t_tl6dm!19sChIJu0TeS1RawokRRvafvrnjAIs?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Blue Star Brothers,4.8,106,,Auto body shop,222 India St,40.7324393,-73.9509131,Open,Closes 6 PM,https://www.bluestarbrothers.com/,2024-03-04 15:07:53,(718) 383-6734," 
""The body repair was perfect.""",https://www.google.com/maps/place/Blue+Star+Brothers/data=!4m7!3m6!1s0x89c25938f75f4a5b:0x6668b4e3bba71968!8m2!3d40.7324393!4d-73.9509131!16s%2Fg%2F1tkvbp6f!19sChIJW0pf9zhZwokRaBmnu-O0aGY?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Auto Group Collision,5.0,207,,Auto body shop,"2712 and, 2735 Stillwell Ave",40.5807374,-73.9820158,Closes soon,5 PMOpens 8 AM Tue,http://www.autogroupcollision.com/,2024-03-04 15:07:54,(718) 449-4616," 
""Body work came out flawless, was done quickly""",https://www.google.com/maps/place/Auto+Group+Collision/data=!4m7!3m6!1s0x89c2444b49868519:0x895d2947b966d7b9!8m2!3d40.5807374!4d-73.9820158!16s%2Fg%2F11c5h2k94k!19sChIJGYWGSUtEwokRuddmuUcpXYk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Frank's Collision Shop,5.0,25,,Auto body shop,1360 Utica Ave,40.639297,-73.9292651,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:07:56,(718) 629-3197," 
""Frank's Collision is one of the best auto body shops you can find in NYC.""",https://www.google.com/maps/place/Frank%27s+Collision+Shop/data=!4m7!3m6!1s0x89c25ca5faa5489d:0xb628b7cadec6ca3f!8m2!3d40.639297!4d-73.9292651!16s%2Fg%2F1tf7c01n!19sChIJnUil-qVcwokRP8rG3sq3KLY?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Atlantic Collision,5.0,10,,Auto body shop,482 Blake Ave,40.6668057,-73.9010363,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:07:57,(718) 485-8774," 
""Repair and paint match as if the vehicle came off the showcase display.""",https://www.google.com/maps/place/Atlantic+Collision/data=!4m7!3m6!1s0x89c25c59d3292e25:0x786de396f788ff07!8m2!3d40.6668057!4d-73.9010363!16s%2Fg%2F1tgdjxwt!19sChIJJS4p01lcwokRB_-I95bjbXg?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Brothers Body Shop,4.5,4,,Auto repair shop,3443 Atlantic Ave,40.6826964,-73.8695028,Open 24 hours,,,2024-03-04 15:07:58,,,https://www.google.com/maps/place/Brothers+Body+Shop/data=!4m7!3m6!1s0x89c25dc11981b92d:0x4233789aab877858!8m2!3d40.6826964!4d-73.8695028!16s%2Fg%2F1trtw792!19sChIJLbmBGcFdwokRWHiHq5p4M0I?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Nyc Auto Body Repair Shop,5.0,1,,Auto repair shop,254 43rd St,40.6521289,-74.0115671,Closes soon,5 PMOpens 8 AM Tue,http://nycautobodyrepairshop.com/,2024-03-04 15:08:00,(212) 439-1029,,https://www.google.com/maps/place/Nyc+Auto+Body+Repair+Shop/data=!4m7!3m6!1s0x89c25ab98e3eaaab:0x7dfaed95c40cea4!8m2!3d40.6521289!4d-74.0115671!16s%2Fg%2F11r9t7l54c!19sChIJq6o-jrlawokRpM5AXNmu3wc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Auto Collision Shop Corp.,5.0,3,,Auto repair shop,651 3rd Ave,40.6649023,-73.9961014,,,,2024-03-04 15:08:01,651 3rd Ave,,https://www.google.com/maps/place/Auto+Collision+Shop+Corp./data=!4m7!3m6!1s0x89c25aef1294155d:0x855fad2ed9bc36aa!8m2!3d40.6649023!4d-73.9961014!16s%2Fg%2F11f50mb1wp!19sChIJXRWUEu9awokRqja82S6tX4U?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Rojo Collision -,3.9,88,,Auto body shop,8720 Foster Ave,40.6438965,-73.9129312,Closes soon,5 PMOpens 8 AM Tue,http://www.rojocollisioncenter.com/,2024-03-04 15:08:02,(718) 649-2704," 
""Excellent work done, you might have to wait a little longer than ...""",https://www.google.com/maps/place/Rojo+Collision+-/data=!4m7!3m6!1s0x89c25cbf828e8aa9:0x99209c7debd1751f!8m2!3d40.6438965!4d-73.9129312!16s%2Fg%2F1tddt3bv!19sChIJqYqOgr9cwokRH3XR632cIJk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Collision And Repair,5.0,1,,Auto repair shop,5910 Foster Ave,40.6395057,-73.9201376,Open,Closes 9 PM,,2024-03-04 15:08:03,(347) 462-4047,,https://www.google.com/maps/place/Collision+And+Repair/data=!4m7!3m6!1s0x89c25cba4b1115e7:0x70367bf1afd243ec!8m2!3d40.6395057!4d-73.9201376!16s%2Fg%2F1v1tn_pk!19sChIJ5xURS7pcwokR7EPSr_F7NnA?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Body Shop by Igor,5.0,3,,Auto body shop,2728 W 16th St,40.5803339,-73.98452,Open,Closes 6 PM,,2024-03-04 15:08:04,," 
""Really awesome service and good prices, i enjoyed the work they ...""",https://www.google.com/maps/place/Body+Shop+by+Igor/data=!4m7!3m6!1s0x89c245b4c2ab081b:0x25d4f29f7e7d5a31!8m2!3d40.5803339!4d-73.98452!16s%2Fg%2F11fx8zv0v5!19sChIJGwirwrRFwokRMVp9fp_y1CU?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,LS AUTO CLINIC INC,4.6,17,,Auto body shop,2235 Utica Ave,40.6170712,-73.9264862,Open,Closes 9 PM,,2024-03-04 15:08:05,(718) 646-5310," 
""If you need repairs, definitely come here.""",https://www.google.com/maps/place/LS+AUTO+CLINIC+INC/data=!4m7!3m6!1s0x89c2435af3a42e07:0xe3cab86e3b7c2065!8m2!3d40.6170712!4d-73.9264862!16s%2Fg%2F11f0wlv4jl!19sChIJBy6k81pDwokRZSB8O264yuM?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Malibu Auto Repair,4.3,150,,Auto repair shop,502 Coney Island Ave,40.6455587,-73.9708462,Open,Closes 6 PM,https://www.malibuny.com/,2024-03-04 15:08:07,(718) 633-0030," 
""... knowledgeable , real professional shop.. body or mechanical work
.""",https://www.google.com/maps/place/Malibu+Auto+Repair/data=!4m7!3m6!1s0x89c25b3ab6bd0527:0x1a7fd3548ff27dbf!8m2!3d40.6455587!4d-73.9708462!16s%2Fg%2F1tdhmr8z!19sChIJJwW9tjpbwokRv33yj1TTfxo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Unlimited Autobody Repair Inc,3.9,7,,Auto body shop,1550 63rd St,40.6236453,-73.9947239,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:08,(718) 232-2200," 
""This is the best Autobody repair shop in Brooklyn.""",https://www.google.com/maps/place/Unlimited+Autobody+Repair+Inc/data=!4m7!3m6!1s0x89c2453b54ab111b:0x219f433be57fd83e!8m2!3d40.6236453!4d-73.9947239!16s%2Fg%2F1vs5xmsc!19sChIJGxGrVDtFwokRPth_5TtDnyE?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Adolfo's Auto Body,4.2,5,,Auto body shop,530 Liberty Ave,40.6751922,-73.8902464,Open,Closes 6 PM,,2024-03-04 15:08:09,(718) 235-9647," 
""He is a master at his craft he repaired my car and its purring now.""",https://www.google.com/maps/place/Adolfo%27s+Auto+Body/data=!4m7!3m6!1s0x89c25c4cdf75f35b:0x95a886d516d080a7!8m2!3d40.6751922!4d-73.8902464!16s%2Fg%2F1wrtds9k!19sChIJW_N130xcwokRp4DQFtWGqJU?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Sudden Impact,4.9,30,,Auto body shop,861 3rd Ave,40.6578862,-74.0034309,Closes soon,5 PMOpens 9 AM Tue,,2024-03-04 15:08:10,(718) 832-1290," 
""They do good body work""",https://www.google.com/maps/place/Sudden+Impact/data=!4m7!3m6!1s0x89c25ac1ca824cf9:0x57fd3fe5c464c2f7!8m2!3d40.6578862!4d-74.0034309!16s%2Fg%2F1tk1zzd3!19sChIJ-UyCysFawokR98JkxOU__Vc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,J & N Auto Body Shop Inc,5.0,5,,Auto body shop,239 58th St,40.644216,-74.020455,,,,2024-03-04 15:08:12,," 
""Reasonable prices and good quality work""",https://www.google.com/maps/place/J+%26+N+Auto+Body+Shop+Inc/data=!4m7!3m6!1s0x89c25aada7fe64e5:0xdcc2bbd10f27374e!8m2!3d40.644216!4d-74.020455!16s%2Fg%2F1wn34lb9!19sChIJ5WT-p61awokRTjcnD9G7wtw?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Parkway Auto Collision,4.2,26,,Auto body shop,3719 Fort Hamilton Pkwy,40.6436094,-73.9895385,Closes soon,5 PMOpens 9 AM Tue,http://www.icrashedmycar.com/,2024-03-04 15:08:13,(718) 972-7700," 
""Joey the owner is a great guy to work with he got my car in tip top ...""",https://www.google.com/maps/place/Parkway+Auto+Collision/data=!4m7!3m6!1s0x89c25ad13bd71d19:0x9f3455ecc5fba0cd!8m2!3d40.6436094!4d-73.9895385!16s%2Fg%2F1hg4_v69x!19sChIJGR3XO9FawokRzaD7xexVNJ8?authuser=0&hl=en&rclk=1
