Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body shop philladelphia,Car Care Auto Body,4.3,3,,Auto body shop,1619 McKean St,39.9262657,-75.1735521,Closes soon,5 PMOpens 8 AM Thu,,2024-03-06 15:43:03,(267) 571-1680,,https://www.google.com/maps/place/Car+Care+Auto+Body/data=!4m7!3m6!1s0x89c6c60c6ca55555:0x12064e8aa4a32c08!8m2!3d39.9262657!4d-75.1735521!16s%2Fg%2F11hct__hd4!19sChIJVVWlbAzGxokRCCyjpIpOBhI?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Auto Body Philadelphia,3.7,3,,Auto body shop,"8305 Torresdale Avenue Suite C ""Rear Shop:, 8305 Torresdale Ave",40.0390347,-75.0172807,Open 24 hours,,http://www.autobodyphiladelphia.com/,2024-03-06 15:43:04,(267) 332-5788,,https://www.google.com/maps/place/Auto+Body+Philadelphia/data=!4m7!3m6!1s0x89c6b5155ede3f0f:0x69fbd1cb14889995!8m2!3d40.0390347!4d-75.0172807!16s%2Fg%2F11mvsm3m_j!19sChIJDz_eXhW1xokRlZmIFMvR-2k?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Auto Body At Southwest Inc,4.3,61,,Auto body shop,919 S 53rd St,39.9458778,-75.2276187,Closes soon,5 PMOpens 9 AM Thu,https://auto-body-at-southwest.business.site/,2024-03-06 15:43:06,(215) 476-6888,,https://www.google.com/maps/place/Auto+Body+At+Southwest+Inc/data=!4m7!3m6!1s0x89c6c6bf0bd5583d:0xc8f285feda66d648!8m2!3d39.9458778!4d-75.2276187!16s%2Fg%2F1tdch9zt!19sChIJPVjVC7_GxokRSNZm2v6F8sg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Papa Auto Body,4.9,36,,Auto body shop,2519 Moore St,39.9306619,-75.1876895,Closed,Opens 8 AM Thu,,2024-03-06 15:43:07,(215) 465-0100," 
""Great Work Great People Best shop in Philly My jeep looks brand ...""",https://www.google.com/maps/place/Papa+Auto+Body/data=!4m7!3m6!1s0x89c6c67042fc2631:0xdf62e84cd56c59a!8m2!3d39.9306619!4d-75.1876895!16s%2Fg%2F12634xyhw!19sChIJMSb8QnDGxokRmsVWzYQu9g0?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Advantage Auto Body,5.0,22,,Auto body shop,9851 Northeast Ave,40.1001401,-75.0274189,Open,Closes 7 PM,,2024-03-06 15:43:08,(215) 969-3800,,https://www.google.com/maps/place/Advantage+Auto+Body/data=!4m7!3m6!1s0x89c6b3b292a3bdf5:0x9d24c6497b5cf685!8m2!3d40.1001401!4d-75.0274189!16s%2Fg%2F1tfs20bd!19sChIJ9b2jkrKzxokRhfZce0nGJJ0?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,SAM AUTO CENTER 2(BODY WORK),4.6,13,,Auto body shop,221 E Venango St,40.0042149,-75.1245025,Open,Closes 6 PM,https://sites.google.com/samautocenter.com/www-samautocenter-com/221EVENANGO?,2024-03-06 15:43:09,(267) 992-4481,,https://www.google.com/maps/place/SAM+AUTO+CENTER+2%28BODY+WORK%29/data=!4m7!3m6!1s0x89c6b7059d638723:0xdf2cf267445ebeb5!8m2!3d40.0042149!4d-75.1245025!16s%2Fg%2F11f611908v!19sChIJI4djnQW3xokRtb5eRGfyLN8?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Auto Services Collision Inc,4.6,45,,Auto body shop,2020 S Bancroft St,39.9255674,-75.173591,Closes soon,5 PMOpens 8:30 AM Thu,,2024-03-06 15:43:11,(215) 551-7474,,https://www.google.com/maps/place/Auto+Services+Collision+Inc/data=!4m7!3m6!1s0x89c6c60c74c22675:0x14142db8d21cfdaa!8m2!3d39.9255674!4d-75.173591!16s%2Fg%2F1tgmx74j!19sChIJdSbCdAzGxokRqv0c0rgtFBQ?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,One Stop Auto Body Inc,3.5,47,,Auto body shop,1445 N 62nd St,39.9735794,-75.2427559,Closes soon,5 PMOpens 8 AM Thu,,2024-03-06 15:43:12,(215) 474-5662,,https://www.google.com/maps/place/One+Stop+Auto+Body+Inc/data=!4m7!3m6!1s0x89c6c72be9760d4b:0xd0d30bbb4ac18096!8m2!3d39.9735794!4d-75.2427559!16s%2Fg%2F1tf5r5l0!19sChIJSw126SvHxokRloDBSrsL09A?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Freddie's Auto Body,4.5,15,,Auto body shop,2954 E Venango St Suite 7,39.98487,-75.0900407,Closes soon,5 PMOpens 8:30 AM Thu,http://www.freddiesautobody.com/,2024-03-06 15:43:13,(215) 537-1131," 
""2954 E Venango St Suite 7, Philadelphia, PA 19134. Go around the ...""",https://www.google.com/maps/place/Freddie%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b6287b2c828d:0x8b7e47189b541c79!8m2!3d39.98487!4d-75.0900407!16s%2Fg%2F1vyk3g5r!19sChIJjYIseyi2xokReRxUmxhHfos?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Body Central Collision,4.3,28,,Auto body shop,6115 Lancaster Ave,39.9837982,-75.2437445,Open,Closes 6 PM,https://www.bodycentralcollision.com/,2024-03-06 15:43:14,(215) 883-0116,,https://www.google.com/maps/place/Body+Central+Collision/data=!4m7!3m6!1s0x89c6c733947881fb:0x2d039cfc679da8e5!8m2!3d39.9837982!4d-75.2437445!16s%2Fg%2F11dfxjy00j!19sChIJ-4F4lDPHxokR5aidZ_ycAy0?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Definis Auto Body,4.9,39,,Auto body shop,8305 Torresdale Ave,40.0391215,-75.0173518,Closes soon,5:30 PMOpens 8 AM Thu,http://www.definisstateautobody.com/,2024-03-06 15:43:16,(215) 624-9309," 
""The best shop in Northeast Philadelphia would highly recommend..""",https://www.google.com/maps/place/Definis+Auto+Body/data=!4m7!3m6!1s0x89c6b45e4ac4cb2d:0x653cab90771dc0fc!8m2!3d40.0391215!4d-75.0173518!16s%2Fg%2F1tlwglm0!19sChIJLcvESl60xokR_MAdd5CrPGU?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,East Coast Collision Center,4.6,16,,Auto body shop,2086 Haines St,40.0571733,-75.1556453,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:17,(215) 927-2212,,https://www.google.com/maps/place/East+Coast+Collision+Center/data=!4m7!3m6!1s0x89c6b9df9144dd5f:0xfbe9d7e530245ef6!8m2!3d40.0571733!4d-75.1556453!16s%2Fg%2F1ttphvmv!19sChIJX91Ekd-5xokR9l4kMOXX6fs?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,New Seoul Auto Repair & Collision 서울 오토 바디,4.4,15,,Auto body shop,5311 N 6th St,40.032736,-75.1331537,Open,Closes 6 PM,,2024-03-06 15:43:18,(215) 457-4949,,https://www.google.com/maps/place/New+Seoul+Auto+Repair+%26+Collision+%EC%84%9C%EC%9A%B8+%EC%98%A4%ED%86%A0+%EB%B0%94%EB%94%94/data=!4m7!3m6!1s0x89c6b79f04a51d1b:0x1ca0bfeb605bf2e1!8m2!3d40.032736!4d-75.1331537!16s%2Fg%2F1tdz5sdr!19sChIJGx2lBJ-3xokR4fJbYOu_oBw?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Philly Finish,4.1,22,,Auto body shop,420 N 53rd St,39.967227,-75.22665,Open,Closes 6:30 PM,,2024-03-06 15:43:19,(267) 581-7027,,https://www.google.com/maps/place/Philly+Finish/data=!4m7!3m6!1s0x89c6c6df87218f4b:0x9e8051a04ef2d9d1!8m2!3d39.967227!4d-75.22665!16s%2Fg%2F1tgqkcnw!19sChIJS48hh9_GxokR0dnyTqBRgJ4?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,A Park Auto Body,4.6,86,,Auto body shop,6940 Norwitch Dr,39.9085389,-75.2260833,Closes soon,5 PMOpens 9 AM Thu,http://aparkautobody.com/?utm_source=gmb&utm_medium=referral,2024-03-06 15:43:22,(215) 365-4600," 
""I always recommend them for any friends and family in the Philly ...""",https://www.google.com/maps/place/A+Park+Auto+Body/data=!4m7!3m6!1s0x89c6c41510c6338d:0x7b56126e41a59012!8m2!3d39.9085389!4d-75.2260833!16s%2Fg%2F1w2yvvlj!19sChIJjTPGEBXExokREpClQW4SVns?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,jj auto body works,4.4,24,,Auto body shop,2725 E Butler St,39.9915924,-75.0879592,Closes soon,5 PMOpens 7 AM Thu,,2024-03-06 15:43:23,(267) 688-4004,,https://www.google.com/maps/place/jj+auto+body+works/data=!4m7!3m6!1s0x89c6b78586e71bc1:0xecbaa0e810e80a9d!8m2!3d39.9915924!4d-75.0879592!16s%2Fg%2F11h6cv_c9v!19sChIJwRvnhoW3xokRnQroEOiguuw?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Lei's Auto & Collision Services Center,3.9,88,,Auto body shop,4527 Lancaster Ave,39.9701503,-75.2133643,Open,Closes 6 PM,http://www.leisauto.com/,2024-03-06 15:43:24,(215) 386-5565,,https://www.google.com/maps/place/Lei%27s+Auto+%26+Collision+Services+Center/data=!4m7!3m6!1s0x89c6c6f99b3c89e9:0xb9c9c6dcf2af256c!8m2!3d39.9701503!4d-75.2133643!16s%2Fg%2F1tfyfjhb!19sChIJ6Yk8m_nGxokRbCWv8tzGybk?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Joe Long's East Falls Auto,4.5,54,,Auto body shop,3520 Indian Queen Ln,40.0099553,-75.1887744,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:25,(215) 843-4796,,https://www.google.com/maps/place/Joe+Long%27s+East+Falls+Auto/data=!4m7!3m6!1s0x89c6b8708761424f:0x250301fc5fac9e7a!8m2!3d40.0099553!4d-75.1887744!16s%2Fg%2F1tmqs9y8!19sChIJT0Jhh3C4xokRep6sX_wBAyU?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Skyline Auto Collision,4.1,61,,Auto body shop,5613 Tulip St,40.0133553,-75.0631398,Closes soon,5 PMOpens 8 AM Thu,http://skylineautocollision.com/philly/contact-us/,2024-03-06 15:43:27,(215) 744-5707," 
""... The best body shop and the Philadelphia area!""",https://www.google.com/maps/place/Skyline+Auto+Collision/data=!4m7!3m6!1s0x89c6b66d5a15f47d:0x3aeb9a5b54999643!8m2!3d40.0133553!4d-75.0631398!16s%2Fg%2F1263wt16h!19sChIJffQVWm22xokRQ5aZVFua6zo?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Val's Auto Body,4.5,48,,Auto body shop,2173 Bennett Rd,40.1063054,-75.0063776,Closes soon,5 PMOpens 9 AM Thu,http://valsautobody.com/,2024-03-06 15:43:28,(215) 969-3305,,https://www.google.com/maps/place/Val%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b2fbb0b693d9:0xd89302e5475ae2d0!8m2!3d40.1063054!4d-75.0063776!16s%2Fg%2F1tqg18tz!19sChIJ2ZO2sPuyxokR0OJaR-UCk9g?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,What You Need Inc,4.8,52,,Auto body shop,5719 Walnut St,39.9585099,-75.2362549,Open,Closes 8 PM,,2024-03-06 15:43:29,(215) 474-3216,,https://www.google.com/maps/place/What+You+Need+Inc/data=!4m7!3m6!1s0x89c6c6c5556081ad:0x3d669e643671f942!8m2!3d39.9585099!4d-75.2362549!16s%2Fg%2F1tgnsm7v!19sChIJrYFgVcXGxokRQvlxNmSeZj0?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Perry Collision LLC,3.8,13,,Auto body shop,2426 W York St,39.991346,-75.1725598,Closes soon,5 PMOpens 9:30 AM Thu,https://perry-collision-llc.business.site/,2024-03-06 15:43:30,(215) 226-0248,,https://www.google.com/maps/place/Perry+Collision+LLC/data=!4m7!3m6!1s0x89c6c7f21b077235:0x78fec9de5e5d1939!8m2!3d39.991346!4d-75.1725598!16s%2Fg%2F11f5435xjp!19sChIJNXIHG_LHxokRORldXt7J_ng?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Rocco's Collision Center - NorthEast,4.7,149,,Auto body shop,601 Red Lion Rd,40.1072367,-75.0381222,Closes soon,5:30 PMOpens 7:30 AM Thu,http://www.roccoscollision.com/,2024-03-06 15:43:32,(215) 677-7773,,https://www.google.com/maps/place/Rocco%27s+Collision+Center+-+NorthEast/data=!4m7!3m6!1s0x89c6b3370cab7b6d:0xab2dc09f682ec120!8m2!3d40.1072367!4d-75.0381222!16s%2Fg%2F11h_445lm5!19sChIJbXurDDezxokRIMEuaJ_ALas?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,All About You Autobody And Collision Repair,5.0,20,,Auto body shop,937 E Chelten Ave,40.0481253,-75.1627075,Closed,Opens 8:30 AM Thu,,2024-03-06 15:43:33,(215) 438-6048,,https://www.google.com/maps/place/All+About+You+Autobody+And+Collision+Repair/data=!4m7!3m6!1s0x89c6b9844a4145c7:0x3798872451397034!8m2!3d40.0481253!4d-75.1627075!16s%2Fg%2F11rsvbystz!19sChIJx0VBSoS5xokRNHA5USSHmDc?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Maaco Auto Body Shop & Painting,4.2,173,,Auto body shop,9909A Bustleton Ave,40.0970443,-75.0299177,Closes soon,5:30 PMOpens 8:30 AM Thu,https://www.maaco.com/locations/pa/philadelphia-12190/?source=google,2024-03-06 15:43:34,(267) 388-1685," 
""... Philadelphia always fair and always honest""",https://www.google.com/maps/place/Maaco+Auto+Body+Shop+%26+Painting/data=!4m7!3m6!1s0x89c6b3b17c6a0ba5:0xe6315870f9adcd2f!8m2!3d40.0970443!4d-75.0299177!16s%2Fg%2F1tdym4th!19sChIJpQtqfLGzxokRL82t-XBYMeY?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,All-Rite Collision,4.0,59,,Auto body shop,8 1/2 E Oregon Ave,39.9134306,-75.1466224,Closes soon,5 PMOpens 8 AM Thu,http://www.allritecollision.com/,2024-03-06 15:43:35,(215) 800-1623,,https://www.google.com/maps/place/All-Rite+Collision/data=!4m7!3m6!1s0x89c6cf4df88409bf:0xe517aadc22a23512!8m2!3d39.9134306!4d-75.1466224!16s%2Fg%2F1q5bm95mn!19sChIJvwmE-E3PxokREjWiItyqF-U?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Body Magic Auto Body,4.7,18,,Auto body shop,"Behind car wash, 9428 State Rd.",40.0492787,-74.9903638,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:37,(215) 338-0818,,https://www.google.com/maps/place/Body+Magic+Auto+Body/data=!4m7!3m6!1s0x89c6b4f5f44a38e3:0xaa1804be917aab85!8m2!3d40.0492787!4d-74.9903638!16s%2Fg%2F1w347kpr!19sChIJ4zhK9PW0xokRhat6kb4EGKo?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Gragilla's Auto Body,5.0,8,,Auto body shop,6121 Tulip St,40.0166906,-75.0550042,Open,Closes 6 PM,http://www.gragillasautobody.com/,2024-03-06 15:43:38,(215) 332-0345,,https://www.google.com/maps/place/Gragilla%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b5d0cba5845d:0x2a12e2ebb07a35c1!8m2!3d40.0166906!4d-75.0550042!16s%2Fg%2F1tf03fhk!19sChIJXYSly9C1xokRwTV6sOviEio?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,LaTorre LLC,4.2,49,,Auto body shop,2837 N American St,39.9942452,-75.1353614,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:39,(215) 681-8737,,https://www.google.com/maps/place/LaTorre+LLC/data=!4m7!3m6!1s0x89c6b7e82bb8ffaf:0x74836238e7648dc!8m2!3d39.9942452!4d-75.1353614!16s%2Fg%2F1td1fcbz!19sChIJr_-4K-i3xokR3Eh2jiM2SAc?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Earl Scheib Paint & Body,4.2,58,,Auto body shop,5817 N Broad St,40.0420681,-75.1437282,Closes soon,5 PMOpens 8 AM Thu,http://earlscheibpa.com/,2024-03-06 15:43:41,(215) 927-2255," 
""The quote I received from Earl Scheib Philadelphia was a third of ...""",https://www.google.com/maps/place/Earl+Scheib+Paint+%26+Body/data=!4m7!3m6!1s0x89c6b779f5b38d6f:0x8dca1de90a6068a9!8m2!3d40.0420681!4d-75.1437282!16s%2Fg%2F1tfts0ys!19sChIJb42z9Xm3xokRqWhgCukdyo0?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,N Autobody and Repair,3.0,10,,Auto body shop,2011 Larry St,39.9231704,-75.2427469,Closes soon,5:30 PMOpens 9:30 AM Thu,,2024-03-06 15:43:42,(215) 796-9526,,https://www.google.com/maps/place/N+Autobody+and+Repair/data=!4m7!3m6!1s0x89c6c5b4d3342271:0xb1c8214db292a49a!8m2!3d39.9231704!4d-75.2427469!16s%2Fg%2F11h6404kyx!19sChIJcSI007TFxokRmqSSsk0hyLE?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Rocky's Collision Inc,4.1,14,,Auto body shop,1725 S 25th St,39.9305853,-75.1867181,Open,Closes 6 PM,,2024-03-06 15:43:43,(215) 339-5101,,https://www.google.com/maps/place/Rocky%27s+Collision+Inc/data=!4m7!3m6!1s0x89c6c6704b52e4cf:0x56e21510310b8bff!8m2!3d39.9305853!4d-75.1867181!16s%2Fg%2F11dxh_6q1m!19sChIJz-RSS3DGxokR_4sLMRAV4lY?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Perez Auto Body Shop,4.3,6,,Auto repair shop,709 W Dauphin St,39.986711,-75.1458276,Open,Closes 6 PM,,2024-03-06 15:43:45,(215) 765-5220,,https://www.google.com/maps/place/Perez+Auto+Body+Shop/data=!4m7!3m6!1s0x89c6c80f78a05b53:0x7a00c8cffc72d81c!8m2!3d39.986711!4d-75.1458276!16s%2Fg%2F1td7_11q!19sChIJU1ugeA_IxokRHNhy_M_IAHo?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Pacifico Auto Body Shop,3.1,85,,Auto body shop,6751 Norwitch Dr,39.9122436,-75.2252909,Closes soon,5 PMOpens 8 AM Thu,https://www.pacificocars.com/,2024-03-06 15:43:46,(215) 492-5695,,https://www.google.com/maps/place/Pacifico+Auto+Body+Shop/data=!4m7!3m6!1s0x89c6c41617505e63:0xc787ec442e4f81e8!8m2!3d39.9122436!4d-75.2252909!16s%2Fg%2F1tp0fmjd!19sChIJY15QFxbExokR6IFPLkTsh8c?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Anastasia's Auto Body,4.9,37,,Auto body shop,8342 State Rd. #15,40.035562,-75.0162575,Closed,Opens 8 AM Thu,,2024-03-06 15:43:49,(215) 338-2495," 
""One of the best body shops in the tri-state area!!""",https://www.google.com/maps/place/Anastasia%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b458b24615e5:0xc8be3b51805392ce!8m2!3d40.035562!4d-75.0162575!16s%2Fg%2F1tmy5_q_!19sChIJ5RVGsli0xokRzpJTgFE7vsg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,LJ Auto Body & Repair Center,No reviews,,,Auto body shop,1907 N 2nd St,39.9793783,-75.1371648,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:50,(215) 426-1825,,https://www.google.com/maps/place/LJ+Auto+Body+%26+Repair+Center/data=!4m7!3m6!1s0x89c6c9f0ac2865ed:0xd3920caf922e68f5!8m2!3d39.9793783!4d-75.1371648!16s%2Fg%2F11vb1h2yr0!19sChIJ7WUorPDJxokR9Wgukq8MktM?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,mobile auto body Over 80% Off All Body Shop Prices,4.3,16,,Auto body shop,9880 Roosevelt Blvd,40.0931775,-75.0195857,Open,Closes 8 PM,https://www.facebook.com/marketplace/item/141657511501707/,2024-03-06 15:43:51,(215) 602-9916,,https://www.google.com/maps/place/mobile+auto+body+Over+80%25+Off+All+Body+Shop+Prices/data=!4m7!3m6!1s0x89c6b333e3990097:0xde40ff58ff98032e!8m2!3d40.0931775!4d-75.0195857!16s%2Fg%2F11ptzkr5rt!19sChIJlwCZ4zOzxokRLgOY_1j_QN4?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Collision Craft Inc.,4.4,29,,Auto repair shop,1930 S 20th St,39.927356,-75.1792236,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:52,(215) 462-5825,,https://www.google.com/maps/place/Collision+Craft+Inc./data=!4m7!3m6!1s0x89c6c673390fb343:0xd818114e5afc6809!8m2!3d39.927356!4d-75.1792236!16s%2Fg%2F1v1kqtrh!19sChIJQ7MPOXPGxokRCWj8Wk4RGNg?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Mh Auto Body,5.0,22,,Auto body shop,2300 E Ontario St,39.991932,-75.1026476,Closes soon,5 PMOpens 9 AM Thu,,2024-03-06 15:43:54,(215) 427-3319," 
""You will not find a better shop anywhere.""",https://www.google.com/maps/place/Mh+Auto+Body/data=!4m7!3m6!1s0x89c6b62a092a62fb:0xe50420cba25b503a!8m2!3d39.991932!4d-75.1026476!16s%2Fg%2F1tgdphyr!19sChIJ-2IqCSq2xokROlBbossgBOU?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Getitdonehere Auto body,2.5,4,,Auto body shop,5418 Paschall Ave,39.9350156,-75.2181559,Open,Closes 5 AM Thu,,2024-03-06 15:43:55,(302) 605-5695,,https://www.google.com/maps/place/Getitdonehere+Auto+body/data=!4m7!3m6!1s0x89c6c7a5dd3778bb:0x7bec76102da60830!8m2!3d39.9350156!4d-75.2181559!16s%2Fg%2F11h2qwm_sl!19sChIJu3g33aXHxokRMAimLRB27Hs?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,"1 USA COLLISION CARE, LLC",4.4,23,,Auto body shop,"2350 McKean St = Front 1931 Point Breeze Ave = Rear, 1931 Point Breeze Ave",39.9279923,-75.185048,Closed,Opens 8:30 AM Thu,https://www.usaautobody.net/,2024-03-06 15:43:56,(215) 551-5588," 
""They have great service, I just moved to Philly and my Audi got hit ...""","https://www.google.com/maps/place/1+USA+COLLISION+CARE,+LLC/data=!4m7!3m6!1s0x89c6c67146e4b92b:0xf7cc389b38e47f32!8m2!3d39.9279923!4d-75.185048!16s%2Fg%2F1261xyyql!19sChIJK7nkRnHGxokRMn_kOJs4zPc?authuser=0&hl=en&rclk=1"
Auto body shop philladelphia,The Body Shop,4.0,5,,Auto body shop,2021 Cemetery Ave,39.9290194,-75.2345264,Open,Closes 9 PM,,2024-03-06 15:43:57,,,https://www.google.com/maps/place/The+Body+Shop/data=!4m7!3m6!1s0x89c6c6a78da3c4db:0xe109f7c6017d9c78!8m2!3d39.9290194!4d-75.2345264!16s%2Fg%2F1tdg8rvl!19sChIJ28SjjafGxokReJx9Acb3CeE?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Reds & Son,4.2,110,,Auto body shop,338 N 13th St,39.9590528,-75.1600618,Open,Closes 6 PM,http://www.redsandson.com/,2024-03-06 15:43:59,(215) 627-6362," 
""I truly believe that this is the best car service in Philadelphia.""",https://www.google.com/maps/place/Reds+%26+Son/data=!4m7!3m6!1s0x89c6c7d4abf08b73:0x3212e6f3aadec65!8m2!3d39.9590528!4d-75.1600618!16s%2Fg%2F1tdfjn4d!19sChIJc4vwq9THxokRZeytOm8uIQM?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Files Auto Body - Collision Accident Repair & Auto Body Shop,4.7,15,,Auto body shop,10480 Rd 365,32.7168504,-89.1948221,Open,Closes 5 PM,,2024-03-06 15:44:00,(601) 656-3721," 
""This is the absolute best body shop to go to.""",https://www.google.com/maps/place/Files+Auto+Body+-+Collision+Accident+Repair+%26+Auto+Body+Shop/data=!4m7!3m6!1s0x8883b898c93961c9:0xdcee7cbadcfcd5df!8m2!3d32.7168504!4d-89.1948221!16s%2Fg%2F1td7cxts!19sChIJyWE5yZi4g4gR39X83Lp87tw?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Devlin Collision Center,4.4,13,,Auto body shop,817 Aramingo Ave,39.9732003,-75.1235583,,,,2024-03-06 15:44:01,,,https://www.google.com/maps/place/Devlin+Collision+Center/data=!4m7!3m6!1s0x89c6c8476c6c1303:0xb2812aa32d89fd44!8m2!3d39.9732003!4d-75.1235583!16s%2Fg%2F1tgdpj19!19sChIJAxNsbEfIxokRRP2JLaMqgbI?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Universal Auto Repair inc.,4.9,679,,Auto body shop,447 Rhawn St,40.0770804,-75.0827936,Open,Closes 6 PM,http://universalautorepairphili.com/,2024-03-06 15:44:03,(215) 722-2322," 
""Great shop excellent work, fast!!!!""",https://www.google.com/maps/place/Universal+Auto+Repair+inc./data=!4m7!3m6!1s0x89c6b14849795369:0x7356337466294ce6!8m2!3d40.0770804!4d-75.0827936!16s%2Fg%2F1tjprg0q!19sChIJaVN5SUixxokR5kwpZnQzVnM?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Nick's Auto Body,4.4,7,,Auto body shop,2129 N Marshall St,39.9839247,-75.1447194,,,http://www.nicksautosales.com/,2024-03-06 15:44:04,,,https://www.google.com/maps/place/Nick%27s+Auto+Body/data=!4m7!3m6!1s0x89c6c80e4f235fb3:0x55553d263cd831d2!8m2!3d39.9839247!4d-75.1447194!16s%2Fg%2F1td_j6cw!19sChIJs18jTw7IxokR0jHYPCY9VVU?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Bob's Auto Body,No reviews,,,Auto body shop,7994 Rockwell Ave,40.0747525,-75.0828935,Closed,Opens 8 AM Thu,,2024-03-06 15:44:05,(215) 742-8070,,https://www.google.com/maps/place/Bob%27s+Auto+Body/data=!4m7!3m6!1s0x89c6b14992df3fbf:0xfbfa19cb4ce16b24!8m2!3d40.0747525!4d-75.0828935!16s%2Fg%2F1tf76gkk!19sChIJvz_fkkmxxokRJGvhTMsZ-vs?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,New finish auto body,4.8,57,,Auto painting,,40.002498,-75.1180283,Closes soon,5 PMOpens 9 AM Thu,https://newfinishmobileautobody.com/?utm_campaign=gmb,2024-03-06 15:44:07,(215) 881-3971," 
""Prices beat any outrageous auto body shops.""",https://www.google.com/maps/place/New+finish+auto+body/data=!4m7!3m6!1s0x89c6b7a9937a9ccb:0x95096eaee533ac55!8m2!3d40.002498!4d-75.1180283!16s%2Fg%2F11j9731gc8!19sChIJy5x6k6m3xokRVawz5a5uCZU?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,Superior Auto Care,4.8,66,,Auto repair shop,900 S 2nd St,39.9354114,-75.1470858,Closes soon,5 PMOpens 7:30 AM Thu,,2024-03-06 15:44:08,(215) 271-1439," 
""Wonderful people, wonderful shop!""",https://www.google.com/maps/place/Superior+Auto+Care/data=!4m7!3m6!1s0x89c6c8a2475206cd:0x4233d535fbc13499!8m2!3d39.9354114!4d-75.1470858!16s%2Fg%2F1tfrc41d!19sChIJzQZSR6LIxokRmTTB-zXVM0I?authuser=0&hl=en&rclk=1
Auto body shop philladelphia,CK Auto Image Repairs LLC,4.8,200,,Auto repair shop,718 Washington Ave,39.9356156,-75.156176,Open,Closes 6 PM,http://ckautoimage.com/,2024-03-06 15:44:09,(215) 627-2258," 
""Best shop in the city""",https://www.google.com/maps/place/CK+Auto+Image+Repairs+LLC/data=!4m7!3m6!1s0x89c6c61fb64a88e7:0xaab9c5c3d76be23!8m2!3d39.9356156!4d-75.156176!16s%2Fg%2F1tj6vshx!19sChIJ54hKth_GxokRI752PVycqwo?authuser=0&hl=en&rclk=1
